,B1GH,B1GL,B1UH,B1UL,B2GH,B2GL,B2UH,B2UL,I1GH,I1GL,I1UH,I1UL,I2GH,I2GL,I2UH,I2UL,K1GH,K1GL,K1UH,K1UL,K2GH,K2GL,K2UH,K2UL
458,0.480980783,0.680746203,0.61900052,0.442301393,0.441034426,0.666672947,0.680393422,0.627804664,0.667758695,0.791758193,0.735605637,0.687545701,0.757739517,0.689130084,0.765402344,0.733374901,0.680630852,0.637396939,0.864178768,0.810485365,0.890739813,0.564428868,0.801293309,0.696764024
459,0.647499786,0.864996557,0.665168767,0.802551189,0.888182453,0.78289675,0.640072189,0.611195432,0.663433741,0.614474653,0.783964346,0.854083256,0.56117405,0.656432357,0.766230358,0.697505011,0.695766104,0.878616206,0.71748055,0.849715522,0.487392005,0.97716753,0.721217414,0.676970631
460,0.738357504,0.908237182,0.921636543,0.619609174,0.713450203,0.804069485,0.765044982,0.637978666,0.670444194,0.696254432,0.777635996,0.560821617,0.631460476,0.609667461,0.683011055,0.775461996,0.622715726,0.521677784,0.673671267,0.764556316,0.811554711,0.548958447,0.728052621,0.679686441
461,0.63535897,0.57775037,0.5173552,0.80673951,0.87774398,0.829013098,0.664125928,0.829977879,0.600030261,0.606058396,0.624038913,0.658542291,0.714973553,0.55705846,0.871376889,0.87899005,0.560941116,0.765312502,0.97915255,0.84551704,0.802140738,0.577495483,0.649618487,0.604793605
462,0.621404502,0.863924564,0.900674631,0.644024523,0.765043422,0.77837035,0.592475596,0.712033846,0.543547375,0.57689453,0.66016689,0.642933328,0.828534954,0.783827749,0.644946639,0.576655924,0.677194299,0.631721901,0.788150566,0.767974024,0.640640584,0.677705618,0.79600692,0.794541987
463,0.872917725,0.770142817,0.78980753,0.77939167,0.511143891,0.694416832,0.907475836,0.915697511,0.613342181,0.646082111,0.715351516,0.719458197,0.78638079,0.812650157,0.85245948,0.560596848,0.537399826,0.540538606,0.778817846,0.685355577,0.714605529,0.542769397,0.528557961,0.653678292
464,0.657494074,0.751981923,0.696095806,0.90685168,0.624909387,0.745093558,0.746156724,0.596506426,0.795260448,0.833147935,0.650896437,0.592939169,0.585699364,0.715819699,0.635057022,0.866404736,0.882847762,0.538153045,0.566968127,0.763129696,0.798977868,0.659688498,0.731859055,0.672709343
465,0.744559235,0.554842906,0.680387584,0.794584468,0.866938153,0.666335265,0.803416736,0.867614762,0.749077433,0.774627422,0.552116453,0.718815737,0.626472059,0.690484308,0.800269161,0.636840822,0.800445952,0.570851147,0.5894514,0.820208957,0.74633415,0.791662566,0.636619621,0.679845353
466,0.744559235,0.554842906,0.680387584,0.794584468,0.866938153,0.666335265,0.803416736,0.867614762,0.749077433,0.774627422,0.552116453,0.718815737,0.626472059,0.690484308,0.800269161,0.636840822,0.800445952,0.570851147,0.5894514,0.820208957,0.74633415,0.791662566,0.636619621,0.679845353
467,0.884212612,0.593200892,0.868117266,0.667869491,0.679802866,0.719201487,0.871186639,0.769221997,0.559221689,0.663246561,0.742251346,0.7184105,0.719448603,0.668204816,0.68955022,0.945072944,0.893073637,0.719673908,0.766333227,0.683582814,0.659175046,0.609274372,0.731064549,0.59384598
468,0.750232783,0.780408902,0.714904978,0.624768116,0.514873618,0.85444114,0.731054123,0.764119306,0.672271312,0.809970355,0.695157642,0.576662494,0.751572104,0.713545679,0.63296541,0.717232078,0.85624614,0.757599806,0.402389579,0.753548554,0.539430211,0.736218063,0.686415242,0.889678559
469,0.488544461,0.705839187,0.818319158,0.723763608,0.792072161,0.715220682,0.685992365,0.716078781,0.748546386,0.649124688,0.511845623,0.730660846,0.743375819,0.557923494,0.468924039,0.756828959,0.635346191,0.839529686,0.600322291,0.698982914,0.78018209,0.851998477,0.764860583,0.656967925
470,0.572237553,0.575591392,0.883827367,0.72267831,0.614301671,0.817887649,0.700704186,0.824643857,0.685714161,0.700542845,0.660922623,0.850217382,0.544523463,0.766215348,0.743341799,0.667030848,0.881669431,0.681351086,0.775242844,0.520303912,0.761480588,0.633622936,0.660865162,0.747210639
471,0.619866339,0.711698849,0.562754744,0.67986368,0.601611024,0.668302784,0.710459443,0.691775258,0.649405502,0.788000145,0.662590046,0.69491867,0.803849772,0.709381448,0.848102123,0.75093271,0.761406036,0.543825428,0.726833691,0.721068563,0.736015869,0.684373537,0.689121072,0.642685571
472,0.842728035,0.790013738,0.804973652,0.473139774,0.651499084,0.584335575,0.684507499,0.871901609,0.650053388,0.782635672,0.619767198,0.619245627,0.702897937,0.627941659,0.626968678,0.806749061,0.770376773,0.800659895,0.860973283,0.716700144,0.634467372,0.628489952,0.666742736,0.801172868
473,0.765307487,0.531099026,0.551960143,0.753847224,0.846822012,0.706973662,0.924017787,0.879275696,0.644409726,0.617678735,0.655241689,0.767678501,0.827198016,0.585849889,0.59980382,0.681027634,0.729073013,0.80511346,0.713186274,0.538170892,0.646208906,0.916319975,0.70561366,0.856881923
474,0.811246075,0.861232557,0.561110874,0.798793974,0.824752141,0.782099707,0.760399941,0.59511755,0.799465683,0.634309316,0.705941426,0.608535948,0.783149218,0.535817083,0.544619025,0.737116327,0.596761536,0.572722038,0.766587405,0.714043192,0.637972497,0.718559702,0.636013431,0.752073123
475,0.829501637,0.757637353,0.805642588,0.503004237,0.925770023,0.636852038,0.640901337,0.68407257,0.574203039,0.689898153,0.74977015,0.74921997,0.809512369,0.589458622,0.578026855,0.665923741,0.701470213,0.649973218,0.947492132,0.71033977,0.640110868,0.906201174,0.679781854,0.628914726
476,0.763545857,0.63144026,0.891076444,0.826768275,0.954059564,0.619203565,0.65576116,0.73615435,0.61581219,0.575013081,0.75608219,0.831904896,0.572313947,0.551807623,0.686935633,0.786435432,0.72358619,0.634264145,0.572523174,0.839215331,0.679759009,0.894402033,0.904000679,0.688819238
477,0.82622322,0.718838532,0.809843001,0.791612057,0.648536492,0.803768395,0.68988229,0.459044076,0.633684757,0.686844825,0.585963264,0.752975201,0.697050153,0.790185349,0.601628399,0.658449771,0.57517372,0.892491821,0.726656909,0.653996919,0.868045905,0.679305808,0.705703463,0.89198373
478,0.497167476,0.647158674,0.881302993,0.813316869,0.949903867,0.567410187,0.735209687,0.762891734,0.685477039,0.825942068,0.79673623,0.770796866,0.717339782,0.615986281,0.953338827,0.694526468,0.593802005,0.548523409,0.757579157,0.817452617,0.785305254,0.662706146,0.688489352,0.622989122
479,0.719972413,0.789876837,0.632340241,0.703119754,0.797860077,0.507658817,0.811901471,0.731869493,0.613694148,0.792353608,0.620753731,0.834302391,0.655253093,0.66797781,0.902725057,0.836535898,0.712053151,0.743606174,0.602595416,0.64221934,0.730981783,0.833605277,0.613422887,0.669478487
480,0.803364468,0.878177393,0.893004844,0.660809441,0.778826542,0.50109707,0.798309973,0.765042386,0.699244655,0.501507011,0.691212592,0.573355914,0.63164916,0.694588327,0.496472433,0.698263801,0.699715572,0.885674214,0.634608785,0.75943272,0.825664564,0.631801328,0.743861222,0.573447309
481,0.525086936,0.694272202,0.578649365,0.625528914,0.779769341,0.775870225,0.60711723,0.550069469,0.804161503,0.86039606,0.634528198,0.597809401,0.794598833,0.646407794,0.497518131,0.835353905,0.687225661,0.882040134,0.913776918,0.582884986,0.642749404,0.726509257,0.781121638,0.636613158
482,0.595220963,0.881307816,0.549151875,0.854744016,0.891802799,0.68339583,0.82751771,0.639361425,0.749750561,0.966081052,0.654784359,0.583740574,0.559589796,0.851272263,0.727979916,0.657084051,0.685121277,0.662991139,0.772938705,0.720491452,0.804217254,0.470162929,0.596158315,0.459794701
483,0.92169792,0.739296423,0.8007634,0.699185747,0.950452668,0.620860907,0.568125233,0.578700621,0.828700566,0.62207971,0.707721293,0.491742043,0.632176699,0.692682893,0.440206739,0.574592248,0.957663772,0.791025406,0.628861567,0.621208293,0.801143801,0.703835641,0.554396079,0.681712841
484,0.800843067,0.784256205,0.840546501,0.691896685,0.793867121,0.623673695,0.794764075,0.601994749,0.695672693,0.70399554,0.773574402,0.756745226,0.602723018,0.900699296,0.806842639,0.692349614,0.778095076,0.548042278,0.66731186,0.821396188,0.582077927,0.923205358,0.7155686,0.620284293
485,0.659227619,0.641139775,0.905312438,0.698998408,0.841164523,0.799680894,0.57436343,0.873481141,0.69640892,0.505677996,0.693788483,0.853983108,0.85073503,0.614785788,0.5449771,0.627452475,0.61496671,0.728900869,0.773567481,0.882837077,0.679422036,0.621730799,0.677189207,0.517575354
486,0.509848949,0.654981674,0.59211706,0.715678234,0.550867557,0.736531792,0.812214285,0.617110475,0.686633829,0.780644177,0.751392494,0.695850571,0.690068354,0.606840064,0.663626323,0.71535807,0.620296014,0.619494925,0.709859473,0.82247766,0.720690026,0.81243537,0.639014478,0.72507598
487,0.53953694,0.835619373,0.511506666,0.364405151,0.711961809,0.917447296,0.820495672,0.776049536,0.674102769,0.906327288,0.684238282,0.785818942,0.682043528,0.748304072,0.602745468,0.707128074,0.894872605,0.819003234,0.642959686,0.683630918,0.701545716,0.781240056,0.778087355,0.842744841
488,0.848209137,0.672742713,0.512660352,0.703478446,0.486834786,0.767265535,0.634170916,0.797911937,0.708083678,0.687230745,0.579938409,0.657043242,0.687056409,0.746412902,0.846795531,0.63233329,0.577447926,0.770502791,0.9065042,0.686500491,0.561091479,0.751673244,0.892754683,0.629626197
489,0.703624332,0.7851392,0.70087398,0.739580005,0.625432831,0.810149585,0.617599819,0.957804607,0.738212739,0.665498157,0.693981986,0.689405759,0.667432207,0.808383783,0.894846757,0.536729876,0.822554375,0.532372024,0.520387221,0.765467592,0.69424059,0.883958892,0.526208062,0.731531183
490,0.842892511,0.716976176,0.787389263,0.633979483,0.73161255,0.790282162,0.880458218,0.749664828,0.744592081,0.824982142,0.628307427,0.637428653,0.575944458,0.785560977,0.89356738,0.683972524,0.642733499,0.647857621,0.522889785,0.669644428,0.722008469,0.652791594,0.693313887,0.618271638
491,0.480280046,0.590153317,0.573578378,0.599476694,0.942187663,0.791862829,0.831760593,0.698295943,0.559030547,0.779954786,0.644945316,0.804315169,0.709816575,0.825866551,0.823170949,0.614554393,0.587293229,0.601829736,0.808521869,0.69772051,0.723919272,0.887696024,0.879790987,0.775370785
492,0.859195434,0.699963674,0.524984652,0.661058566,0.470310969,0.823514263,0.736419006,0.87034575,0.589881723,0.753311315,0.705467593,0.822630356,0.836143748,0.699384521,0.805007398,0.681901068,0.683860323,0.647877873,0.683880389,0.709631499,0.711511673,0.623928703,0.793450653,0.816597993
493,0.633552771,0.616785289,0.894458281,0.975241544,0.673122548,0.650396807,0.70119137,0.756512563,0.593784364,0.520228293,0.674592696,0.888980716,0.651698978,0.649584914,0.885076778,0.811653985,0.56445652,0.599230923,0.560492104,0.703857768,0.755260504,0.649990276,0.692659145,0.574974764
494,0.669833123,0.774790489,0.734048301,0.55873081,0.74695123,0.762777994,0.716622329,0.659404769,0.805284852,0.723744123,0.778769658,0.668580263,0.621898109,0.791792047,0.478981201,0.685428008,0.599936624,0.753805889,0.951429846,0.574944748,0.626777205,0.913546601,0.757597441,0.647332004
495,0.830123568,0.728835757,0.61662022,0.479030087,0.537882815,0.777906296,0.905121681,0.667072779,0.598538572,0.704539923,0.746370365,0.656568671,0.543659456,0.565498086,0.882483969,0.828850285,0.446254007,0.744995906,0.975510716,0.85825962,0.727721525,0.598126708,0.862928925,0.680034499
496,0.733308716,0.851519879,0.644396964,0.788436923,0.688565032,0.798234927,0.663413167,0.667848694,0.737665614,0.613999003,0.758979431,0.61043415,0.655202559,0.464470992,0.699167146,0.673481599,0.55208084,0.720460967,0.666673891,0.696533751,0.716538696,0.675627533,0.756899055,0.890187763
497,0.72850754,0.595293945,0.675757374,0.639067762,0.533622162,0.85379851,0.671834661,0.74735085,0.848217916,0.727904126,0.790141415,0.747301505,0.626824573,0.567424946,0.753627891,0.786912067,0.795993438,0.517175987,0.544247738,0.632097968,0.676363374,0.509569786,0.876317733,0.786721744
498,0.829011505,0.734974283,0.693795535,0.558339096,0.817067215,0.846052994,0.879099147,0.472471076,0.731332182,0.638427642,0.657232958,0.746439777,0.507911869,0.756134192,0.846454969,0.816912488,0.798798716,0.624938096,0.538487474,0.525174673,0.841637015,0.670556333,0.652491367,0.665594514
499,0.792974805,0.636056352,0.814945,0.841278428,0.694731161,0.739189211,0.808302944,0.550796014,0.635567912,0.577475401,0.835886705,0.719722753,0.667394534,0.681880803,0.957450214,0.702985314,0.791627432,0.748319782,0.821506658,0.689657466,0.659648441,0.931455321,0.72452362,0.698009316
500,0.684092826,0.560323513,0.589747799,0.673705859,0.822043583,0.70756017,0.751866371,0.734671119,0.626144493,0.631623014,0.812985214,0.562491548,0.614986242,0.714605715,0.664793068,0.691187476,0.943633173,0.557355953,0.758288755,0.65010262,0.751907143,0.716487471,0.930518933,0.808681366
501,0.841344844,0.67956385,0.572653579,0.740877024,0.788680677,0.66224987,0.834308638,0.539978929,0.861395969,0.649259485,0.619213548,0.630038743,0.530987831,0.76104546,0.629637421,0.788950625,0.788253671,0.689138926,0.946782603,0.61791319,0.777551765,0.658747487,0.573031271,0.788147341
502,0.632673529,0.821389337,0.836477726,0.597136172,0.504248146,0.901345885,0.72719958,0.64245785,0.788597155,0.781281287,0.55904081,0.555915765,0.627089727,0.966583309,0.808678048,0.662143467,0.466619112,0.690929823,0.895291133,0.707057668,0.690852998,0.850219309,0.783645329,0.616620462
503,0.586943773,0.645191496,0.692422454,0.878040263,0.807873032,0.640741073,0.792477125,0.735381917,0.767479301,0.613004262,0.451188553,0.886126353,0.692189201,0.535976093,0.363845834,0.861627672,0.773719687,0.934824306,0.641874519,0.792484003,0.58802158,0.640612669,0.755673918,0.657029791
504,0.633536895,0.786440015,0.657102199,0.606712758,0.469701742,0.702290054,0.63599527,0.610022801,0.695039027,0.764870929,0.533855702,0.826856409,0.858009498,0.646570734,0.566413377,0.807661343,0.734316247,0.872609795,0.788525036,0.888530395,0.665794285,0.657593697,0.788103667,0.62108011
505,0.750275449,0.659385908,0.844957641,0.524852647,0.630500356,0.765913442,0.662839936,0.650294436,0.778143469,0.749007752,0.648341236,0.573322432,0.725149627,0.730376686,0.428809699,0.638235517,0.692329598,0.747160946,0.663340882,0.777795867,0.654769653,0.83787295,0.735801569,0.716004554
506,0.810993872,0.690008445,0.722684569,0.796772937,0.742214721,0.608171115,0.920763687,0.792326926,0.613295165,0.529480308,0.7695696,0.689974623,0.635685669,0.650661072,0.654028416,0.652972965,0.50272372,0.721400719,0.605830851,0.84076587,0.830234779,0.53885121,0.9029248,0.90967631
507,0.774083048,0.644440451,0.486828303,0.919520052,0.621906921,0.820694335,0.701034905,0.681725013,0.654189949,0.659225158,0.560612672,0.617075234,0.656017898,0.781497747,0.878727571,0.798040606,0.621466411,0.707058824,0.654892248,0.882751927,0.788290694,0.690226596,0.699845004,0.577284386
508,0.519409603,0.800199798,0.782455667,0.751664211,0.770415748,0.6494464,0.630723442,0.66588505,0.658443857,0.654958458,0.715070332,0.525373789,0.864699557,0.787078332,0.559272384,0.60898057,0.582397184,0.817443859,0.588592895,0.830561217,0.762913323,0.809403494,0.755402656,0.813212133
509,0.660773796,0.898457309,0.800588434,0.796688013,0.69141291,0.659308251,0.862570491,0.614381419,0.521790154,0.647202638,0.766055208,0.572680019,0.656631038,0.743434817,0.840244722,0.733835921,0.519816565,0.733609903,0.616144335,0.719056128,0.794397015,0.652645034,0.626507134,0.582821706
510,0.608673897,0.810074972,0.670642672,0.841583613,0.92236637,0.772779315,0.943965802,0.770716713,0.666014058,0.817500719,0.658754888,0.746357487,0.729043997,0.759338507,0.571013974,0.693429325,0.744247018,0.714886119,0.945248329,0.620636,0.62311107,0.802348623,0.754945301,0.689214385
511,0.610000068,0.941504351,0.660181987,0.932885254,0.742725906,0.583462909,0.972020881,0.773640785,0.533382366,0.663515709,0.831533302,0.573222014,0.698919538,0.640799443,0.599951724,0.565174547,0.912231058,0.701651341,0.858186834,0.787510217,0.654254689,0.773295368,0.6920917,0.839065762
512,0.724401367,0.678555197,0.736721229,0.657620192,0.501583829,0.804244928,0.827807822,0.779865946,0.541683515,0.782854155,0.559835079,0.745331991,0.645803889,0.511390558,0.513687464,0.912710224,0.772049599,0.649871456,0.712512017,0.857666054,0.553077363,0.750886644,0.875709162,0.778180017
513,0.592301014,0.65598239,0.52048313,0.631568307,0.640869382,0.765628451,0.922561539,0.664612319,0.613486532,0.827642059,0.696711929,0.596082722,0.582238857,0.700814778,0.665842204,0.634652784,0.829739157,0.805345837,0.933152867,0.626394145,0.694702137,0.956342468,0.77471719,0.806217657
514,0.742526652,0.862918891,0.900426944,0.661836645,0.791530654,0.65291055,0.769177341,0.659839294,0.747339488,0.629933632,0.805690744,0.79951669,0.787576779,0.561963785,0.686695164,0.723730157,0.633253769,0.513846907,0.830071213,0.758039556,0.585091837,0.634005996,0.938238607,0.690591565
515,0.672864642,0.761616985,0.608483905,0.648221563,0.767758326,0.904938859,0.532978409,0.709912768,0.718162454,0.71358064,0.650307693,0.582410404,0.769984913,0.627515116,0.932003791,0.68230549,0.787855957,0.881164898,0.746043136,0.605224134,0.666290532,0.708207623,0.679776589,0.659817332
516,0.733943573,0.822211671,0.722502275,0.741895095,0.740045127,0.742365735,0.8626857,0.567685594,0.617578015,0.456764513,0.60709576,0.693246693,0.820279374,0.84696457,0.897846653,0.678319447,0.770911731,0.9101343,0.603741121,0.675779655,0.640288352,0.689099777,0.691865695,0.771396983
517,0.629582591,0.690051266,0.904559636,0.818515212,0.629842749,0.688950185,0.569388891,0.557383807,0.626860954,0.794508159,0.814996219,0.74779966,0.549235311,0.484730916,0.536870268,0.777633115,0.642493486,0.674644902,0.71917632,0.70341261,0.808858293,0.946063027,0.605402546,0.760582837
518,0.826288367,0.590107085,0.556340992,0.708120608,0.859819757,0.788142771,0.53507085,0.627089927,0.81021589,0.798680453,0.695992063,0.578367866,0.664531824,0.636810884,0.969417916,0.828073425,0.72005594,0.703325585,0.918490201,0.534921872,0.75904823,0.800753078,0.597122501,0.600042943
519,0.922677734,0.614365875,0.721980778,0.643602407,0.772356584,0.647245319,0.685838917,0.602871816,0.710006962,0.728328544,0.827093127,0.727965333,0.676580439,0.592230411,0.764653726,0.620132716,0.67370978,0.614588152,0.705074475,0.831464685,0.671341029,0.779518461,0.682396257,0.660958526
520,0.587072295,0.667258053,0.676356572,0.619145524,0.509874108,0.852511576,0.967941622,0.687406687,0.776955538,0.929878829,0.687064408,0.65826006,0.602632909,0.849659142,0.919080813,0.815572138,0.715151287,0.738144823,0.733988562,0.586163032,0.57810966,0.624058339,0.551689792,0.494998937
521,0.564414248,0.736126862,0.846606694,0.526691747,0.721898219,0.712444468,0.665111788,0.834265673,0.549869206,0.818807163,0.664132337,0.672115722,0.870942995,0.656823173,0.902412495,0.691930189,0.588675152,0.53927502,0.977060235,0.596247227,0.901341988,0.568355,0.759746507,0.686208586
522,0.727097336,0.901273156,0.911977144,0.65257125,0.672363623,0.645976723,0.837384573,0.702222417,0.700657538,0.566559858,0.708578328,0.653163141,0.684871733,0.581964279,0.412742241,0.747285025,0.597057114,0.618130624,0.934883921,0.692256194,0.708561978,0.633605283,0.74945898,0.627966455
523,0.634380826,0.607711126,0.938940299,0.621094062,0.521913577,0.752287948,0.785090881,0.743574992,0.739640398,0.72160231,0.646584826,0.862340092,0.65500387,0.864217501,0.572724633,0.71938451,0.797074611,0.617733983,0.935410334,0.692565393,0.654596901,0.569660218,0.651492848,0.832818211
524,0.745776332,0.776894004,0.630010504,0.971268116,0.964577777,0.63768906,0.624102207,0.741308695,0.640045804,0.779105765,0.707769885,0.498555092,0.79282499,0.737160065,0.616243513,0.808035589,0.637265937,0.756040009,0.927935155,0.721002606,0.804502396,0.640449158,0.562838571,0.555430619
525,0.67037784,0.883966099,0.752296171,0.635420262,0.864492957,0.686152927,0.538140553,0.678497444,0.599933668,0.6583902,0.642268499,0.834186177,0.781303813,0.888101304,0.800616812,0.622019598,0.87822508,0.818438713,0.657313344,0.612219373,0.554960549,0.742915865,0.728736141,0.615591591
526,0.691635025,0.673151513,0.86956451,0.71428405,0.650989277,0.571773192,0.64448441,0.739210028,0.690151172,0.756154921,0.777061746,0.640278775,0.705535878,0.663718681,0.556502552,0.798924473,0.778357662,0.710428629,0.724835165,0.624964087,0.722028545,0.559465683,0.633251875,0.73168611
527,0.603746529,0.8221536,0.839004395,0.572238792,0.664814635,0.712597791,0.774820079,0.750411516,0.773763627,0.913368341,0.563580822,0.721541971,0.608438446,0.645115091,0.479838303,0.70131698,0.743552862,0.644659862,0.815516078,0.904929149,0.7861352,0.482767179,0.605038139,0.571915794
528,0.707705334,0.67349445,0.823793778,0.840293851,0.533673661,0.771991675,0.676117316,0.916770072,0.628345222,0.804272632,0.604743673,0.455629069,0.679405954,0.808663308,0.765123161,0.539790543,0.701971146,0.86351518,0.581437714,0.796975325,0.889787049,0.521317542,0.788723194,0.51769665
529,0.747158421,0.697892265,0.786991143,0.681375813,0.783678905,0.686551203,0.868362701,0.675199612,0.785006707,0.573069486,0.703995386,0.721987154,0.434251348,0.729145092,0.509510463,0.778527675,0.775091703,0.798974495,0.991688291,0.771389893,0.672857364,0.753804856,0.521179385,0.7378902
530,0.681169,0.72788758,0.896651959,0.836846529,0.748207462,0.616528757,0.586139748,0.890893724,0.748126863,0.671158893,0.692807882,0.86426108,0.588673123,0.600562548,0.860443309,0.651761328,0.484583651,0.735415122,0.641035682,0.496763877,0.730536008,0.629437693,0.71527781,0.740621693
531,0.681169,0.72788758,0.896651959,0.836846529,0.748207462,0.616528757,0.586139748,0.890893724,0.748126863,0.671158893,0.692807882,0.86426108,0.588673123,0.600562548,0.860443309,0.651761328,0.484583651,0.735415122,0.641035682,0.496763877,0.730536008,0.629437693,0.71527781,0.740621693
532,0.590537496,0.610432066,0.8334648,0.978591129,0.562120132,0.572264381,0.837690827,0.624869374,0.592340917,0.790853944,0.598360785,0.736748488,0.871108313,0.799253757,0.737538561,0.811741235,0.544670654,0.753697821,0.763570945,0.666829197,0.791603983,0.815433513,0.551557169,0.806439717
533,0.700631673,0.770104945,0.67474936,0.675198497,0.8833724,0.829302851,0.783857292,0.802895682,0.617021609,0.868290063,0.600722064,0.650478159,0.659390667,0.691569333,0.82862702,0.667598968,0.590397811,0.495022941,0.625141291,0.86301726,0.654589303,0.894062441,0.800718519,0.595882014
534,0.551496944,0.724255469,0.599483049,0.790710239,0.82805962,0.668982377,0.981410802,0.650943029,0.641813087,0.690510447,0.668005987,0.581848803,0.736415183,0.774535893,0.862809171,0.843444368,0.601839408,0.738164892,0.60729738,0.64682508,0.555141169,0.589433842,0.617342931,0.806994112
535,0.551496944,0.724255469,0.599483049,0.790710239,0.82805962,0.668982377,0.981410802,0.650943029,0.641813087,0.690510447,0.668005987,0.581848803,0.736415183,0.774535893,0.862809171,0.843444368,0.601839408,0.738164892,0.60729738,0.64682508,0.555141169,0.589433842,0.617342931,0.806994112
536,0.595507253,0.611083491,0.680784336,0.773184146,0.89170939,0.613788662,0.845941657,0.696368231,0.611573855,0.605752476,0.529645083,0.719498455,0.814766114,0.644105303,0.583496642,0.649018161,0.695542231,0.746868095,0.537014491,0.965735603,0.839742451,0.541888456,0.609849525,0.639857919
537,0.690877675,0.763970891,0.633380939,0.540547485,0.526862865,0.774288553,0.65451101,0.727371461,0.773832772,0.54258806,0.796281484,0.778520549,0.510341734,0.768783922,0.509149982,0.733197011,0.883831089,0.868215575,0.578331461,0.882566268,0.731743856,0.674249312,0.527398405,0.747916583
538,0.730523754,0.739321392,0.68744709,0.874562024,0.775860261,0.729391062,0.494052752,0.572349961,0.743284288,0.734714483,0.566804529,0.694707147,0.789714011,0.826126264,0.740308992,0.816924144,0.723083473,0.619252623,0.852461464,0.61335846,0.549764473,0.580298516,0.771740469,0.778615046
539,0.503870315,0.716898475,0.76623943,0.871174423,0.651130173,0.759297995,0.843317995,0.522232119,0.711024095,0.777982554,0.674044396,0.673584268,0.585774028,0.602643954,0.962425228,0.725421189,0.713201608,0.773121261,0.494654008,0.562788016,0.789087056,0.891995018,0.807652548,0.907906035
540,0.609942223,0.611752323,0.766155045,0.838012834,0.6879603,0.591831003,0.963012197,0.585751606,0.656131693,0.78707334,0.857138472,0.781521877,0.623742234,0.723851823,0.956325187,0.750152231,0.779213905,0.816659795,0.805713288,0.727689491,0.701465581,0.780436949,0.645892162,0.668198818
541,0.631252706,0.575196504,0.538677626,0.669048665,0.658220473,0.60008925,0.718582735,0.886685157,0.830900794,0.683572364,0.775089111,0.784313429,0.805424006,0.626269694,0.766794797,0.722900419,0.772122254,0.540067218,0.799796529,0.867017198,0.585833426,0.723465538,0.71458264,0.717151101
542,0.631252706,0.575196504,0.538677626,0.669048665,0.658220473,0.60008925,0.718582735,0.886685157,0.830900794,0.683572364,0.775089111,0.784313429,0.805424006,0.626269694,0.766794797,0.722900419,0.772122254,0.540067218,0.799796529,0.867017198,0.585833426,0.723465538,0.71458264,0.717151101
543,0.730728951,0.676815975,0.650406451,0.900699503,0.648417368,0.789342381,0.633855045,0.520577539,0.593183041,0.805516731,0.680485111,0.766160035,0.92864907,0.566068987,0.454926926,0.585560179,0.951101132,0.583096094,0.791699948,0.822978534,0.828977418,0.669178537,0.795146839,0.583079213
544,0.6422829,0.721551952,0.784064575,0.769599314,0.662747931,0.830086083,0.674326016,0.588087807,0.643764508,0.861258827,0.626525312,0.594201633,0.71905492,0.780241474,0.669007807,0.720295592,0.668378959,0.876237122,0.869417101,0.482590393,0.6906255,0.83174034,0.777949585,0.64284853
545,0.686014997,0.506030413,0.664945519,0.53159118,0.64817772,0.859720923,0.468330657,0.928992378,0.575958634,0.538182425,0.666409622,0.824935179,0.862753868,0.745324686,0.692036681,0.7654563,0.717211522,0.724905518,0.700570256,0.92782228,0.66709307,0.758200533,0.637711372,0.943104823
546,0.734603623,0.860390525,0.587522018,0.796608429,0.73814086,0.647160751,0.817640469,0.668466518,0.752231834,0.64656634,0.793994488,0.738902129,0.616379008,0.569637746,0.549728472,0.772853728,0.596691838,0.872988598,0.709213459,0.66102213,0.680108525,0.852750198,0.749561319,0.652348024
547,0.717557813,0.665511144,0.550536632,0.586185298,0.915384508,0.685821377,0.938405677,0.662542569,0.677360216,0.659242941,0.687873672,0.900690271,0.813548268,0.748864913,0.726955748,0.706283281,0.903615335,0.564060917,0.692801225,0.661598055,0.530816584,0.865545856,0.778930714,0.673502085
548,0.815951326,0.626282269,0.799785065,0.669744796,0.674051117,0.796752284,0.618281214,0.657734698,0.586915693,0.671578618,0.641803355,0.708829072,0.759800073,0.722776453,0.740786746,0.907850566,0.877595797,0.655880645,0.892254725,0.586194906,0.725964089,0.489152958,0.721492512,0.608181999
549,0.600769046,0.669258495,0.93991787,0.75358778,0.790094028,0.711051392,0.610965559,0.700272717,0.633191691,0.797437242,0.68038003,0.78297779,0.868841039,0.71338192,0.760228493,0.605660071,0.850970998,0.731038307,0.704203657,0.614785993,0.636898328,0.856987247,0.56331774,0.53827844
550,0.790497555,0.550725299,0.91346747,0.722114997,0.774561945,0.788464624,0.699572533,0.779297828,0.577741564,0.559626889,0.661688959,0.620790112,0.822505712,0.844916674,0.84390381,0.621368641,0.598544484,0.724519474,0.686319972,0.667070106,0.652966642,0.863058201,0.508131646,0.701974465
551,0.71829522,0.611581678,0.76381809,0.711255963,0.58959258,0.71294078,0.597109579,0.596020335,0.761629633,0.820081669,0.797662868,0.798445633,0.488816262,0.863441291,0.563438629,0.762518564,0.698356216,0.804961074,0.470820853,0.655939728,0.85263325,0.738323808,0.708911576,0.576999288
552,0.527194045,0.778184952,0.805752153,0.505636779,0.959065328,0.712718312,0.575367143,0.634828933,0.664908768,0.723477381,0.615232084,0.9158576,0.60547958,0.745017859,0.57561014,0.604855981,0.731138472,0.796312946,0.682649646,0.914834899,0.660257135,0.83438335,0.768625893,0.782870978
